,GSM590840,GSM590842,GSM590848,GSM590850,GSM590851,GSM590852,GSM590853,GSM590855,GSM590858,GSM590860,GSM590862,GSM590864,GSM590867,GSM590869,GSM590870,GSM590871,GSM590873,GSM590874,GSM590877,GSM590879,GSM590880,GSM590884,GSM590885,GSM590886,GSM590889,GSM590890,GSM590894,GSM590896,GSM590898
MYRIP,3.34786618483997,3.04712834835491,3.10056381052438,3.0304630530029,3.18086015758522,3.20420144909089,3.06565733142985,3.1861212833808,3.03711431623757,3.13899423462759,3.10254355809975,3.52727987259952,3.23568684691773,3.05468486911831,3.13294810046313,3.09718461460091,3.10468766782977,2.98839297118259,2.99426548012984,3.125033728203,2.8286282069696,3.01261777877904,3.10201050187472,2.92174070484351,3.13874902184941,2.94977153346636,3.03446568481517,3.01516372708953,3.19961090504019
MYT1,7.32466061129757,6.24363507256292,6.37263216541742,6.43375993638817,6.31383592617957,6.16036492623453,6.57634754732958,6.43185221605262,6.36882167013437,6.82408388312727,6.47532222838055,6.45394942069532,6.54211087986829,6.32810536761597,6.42879000136263,6.78620532619894,6.19311809062521,6.36157109927045,6.16528544713179,6.39625938121867,6.57348535811416,6.91989742860803,6.21294547011646,6.08614950538854,6.4084730117495,6.27189214345706,6.10749048384149,6.24559926197519,6.29167189913153
MYT1L,4.65517040674512,3.89171793919485,3.98153567267723,3.97185136831181,3.76800730137185,4.11348236161017,3.7978876961195,3.92000098960063,3.89730110920207,4.20954463988831,3.73119148717094,3.97241794566866,5.30866177453108,3.8953619692256,3.98884585100277,4.10903622057501,3.89440035998978,3.87209128544437,3.80903570697919,3.76125910781063,3.81252736291249,3.85722997932165,3.87209128544437,3.68180847944292,3.91042114921138,3.98331484131662,3.83905237149065,3.89980279846285,3.94003961028577
MZB1,7.5636286803932,6.6494244710555,6.64183583732912,6.58652275375418,6.5156192440206,6.65565676697336,7.43683575828668,6.51386065060714,6.69956951244854,6.93862154782216,6.72273582575162,7.18477603339976,6.5146705007619,8.7271119900877,6.77231981029486,6.80393927591786,6.3884754986951,6.4120307023716,6.45026552054959,6.67002661667232,6.54795908828266,6.52482862358668,6.54548094627194,6.81340182928163,7.33479375483464,6.44197358106477,6.28151108786476,6.45670472852035,6.68068532224512
MZF1,7.43183943702233,7.1477817212116,6.94380571126397,6.68003608808926,7.13550309579755,7.37154980930052,7.200254368412,7.05372839803437,6.92508097000322,7.33889227462586,7.0597965928637,6.87082308146809,7.27378965534192,6.63979158687397,7.22951690572154,7.0701738019488,7.30074511247563,6.87445140883349,6.75349424736178,6.66904517175507,7.24759570962849,7.00011771967343,7.09503113650769,6.83321601890319,6.6322219212294,6.6460048832314,7.1051408967677,6.88867327223306,7.64933392275375
MZT2A,5.31821458201184,6.88370266628277,7.54965107348836,8.29722489577478,7.33825261895736,7.64116741917847,7.16460033705803,9.05667592264985,8.57968200853553,6.4680131294131,7.90519118952868,8.20744635229367,8.62419030858547,6.94944002866312,6.94993252393506,7.24760666155197,7.9379223826736,9.85356269434713,7.71018631472402,9.20674120977906,6.97408868326566,8.11705642170662,7.85437277046535,8.74988928942353,8.97574712353607,8.80317980382184,8.98494696307808,8.9677762355196,7.43966796854549
MZT2B,10.9037404643399,7.04202880807202,7.55907357134974,8.35546387902421,7.37365795467562,7.42122568991419,7.58210399705464,7.96150975178383,8.24922479789489,8.15093624112636,8.31928629155338,6.96022811354334,8.32498510787056,6.72107870312296,7.44767142812155,9.62207917778511,7.3915253436342,6.93256614903572,6.71159359652758,8.17973607310391,9.59866470263297,9.00521282934936,7.84846219479539,7.44767142812155,7.51992923805114,6.73577492455916,7.55511765918539,7.368555413315,7.26165110852609
N4BP1,10.2446487966314,9.47407854581725,9.57625216270119,9.17434977396698,9.58878129351182,9.43427580787689,9.3686220518969,9.40283131096309,9.43688720420757,9.64580185679237,9.36157283267872,9.29387862064321,9.40711028720797,9.48399826608538,9.45721445559393,9.64362002407795,9.25256081841988,9.15291833625346,8.98844920327145,9.38179581931805,9.46401297746016,9.40291462928222,9.30287488516727,9.00331459577527,9.2845713603254,9.32747597039913,9.33230546486526,8.98359328453682,9.31303339327223
N4BP2L1,7.18395176175588,6.81574092831175,6.92993419929939,6.65495734040268,6.73574526345215,6.79912928730729,7.01252142972288,7.05697662573622,6.86632397260535,7.22034788005693,6.82037357661378,6.59772435860494,6.61539847855977,6.98429411708612,7.04340519365399,6.98466386891566,6.32904121434529,6.43300505853335,7.10618810846853,6.83220953694872,7.0486349408908,7.33242479912266,6.9325056401325,6.7070542238343,6.53920545850768,6.63777770549873,6.71928747669211,6.67329009391495,6.79012596720983
N4BP2L2,6.28237632959375,7.3111754654785,8.00710945623148,8.28800929071575,7.51475577420072,7.70550347493393,7.68440479639163,7.75072804246789,7.6198951311552,7.32364182525699,7.34203505208655,6.6968428339521,6.87027636193277,7.27807106206687,7.58631976693069,7.1599076103597,7.47277194049027,6.80200731165995,7.63869797591522,7.34773833309996,8.13657084175388,7.20957594313868,7.33637944806726,7.19513450824662,6.90072171809334,6.70920702378168,6.73680973448831,7.2875776091273,7.49541064387579
N4BP2L2-IT2,4.92492387815134,4.29504271161129,4.46141231234684,4.40314294009091,4.4098585659427,4.29117911722569,4.37849259024254,4.4495412271666,4.35363040787176,4.73965175834857,4.20725972019127,4.34010864326351,4.35363040787176,4.47518040592715,4.33302185728982,4.50260485128637,4.38189594887796,4.22969732680046,4.27376802902718,4.36222832215983,4.48255622023202,4.34859552167988,4.43978694546725,4.15418590279399,4.25881098774132,4.27540844477562,4.17090435378959,4.19603579562333,4.24522690712278
N4BP3,5.21754511387694,4.70153517202396,5.01601551904406,4.93776691513617,4.89280275314951,4.80347391658843,4.83809378903054,5.00478999917303,4.97208511902321,5.20269533280708,4.99472664335561,4.85204744307209,4.737165469905,4.87563723462078,4.82264034140179,4.94822989351427,4.76189881739515,4.69440741116204,4.860903114527,5.07835994511719,5.08879135339339,5.04712349240562,4.72786958383534,5.02062056768833,4.72089563924478,4.80535567562714,4.86052007143443,4.79438827865107,4.69710221119331
N6AMT1,5.63565863546555,5.30785209568644,5.34600374791976,5.29880416585266,5.30209657967965,4.96085007816688,5.30932076092318,5.17053628949447,5.21324292418665,5.42854667818991,5.90985482842681,5.25880691887825,5.2370564114816,5.17581030388012,5.20404543830895,5.42022697139775,5.79790046204658,5.1977183968582,5.30932076092318,5.70458001864686,5.19555763500055,5.3511542759711,5.01233730422071,5.56586774727228,5.57221449142579,5.3891859542052,5.18747564360619,5.18101368325431,5.13478890968062
NAA10,6.06611463144899,6.6452737301069,6.55636450292346,7.31363891145615,6.67128849595839,7.09132657395417,6.55675369403785,7.20311756474898,7.29502506406997,5.94427885464794,6.68324492804202,6.74992530681242,6.64582785365904,7.03976081249794,6.63384904346876,6.55129861985772,7.7337696588248,7.17504221650395,7.07482911632236,6.92492253611203,7.11250291714047,6.14301770883292,6.9400700030705,7.83554952653785,7.04508980371783,7.35218902256052,7.71134268624126,7.90833658825473,6.98794064297888
NAA11,6.18559878369304,5.30590278667847,5.61507205621895,5.26013088743919,5.65043180890393,5.35118242125257,5.33834550087538,5.55945652072306,5.55077936055135,6.04048716508262,5.35194564539191,5.16140506474035,5.32950281205239,5.41179805025096,5.56762532496077,5.41883092175316,5.56065867741039,5.20011348943219,5.08223645002,5.30029102528715,5.19800109500408,5.04048109181756,5.16833668282786,5.08625481453208,5.28364719563426,5.19033232872535,5.1505015620442,4.74780202091676,4.94138501041466
NAA15,4.43865919694403,7.03863253574506,5.50228402041115,6.31490138363741,5.39975842874306,5.10024740575992,5.43569654956783,5.96297493083938,6.56150096912969,5.36451795167045,5.92748897331553,5.0585299567197,5.40444248659159,5.0826211589823,5.09266952292959,5.4597236820118,5.36325817158077,6.15897947676498,6.51844169666283,6.18856677564605,5.69887982047944,6.20118696622133,5.67405271933654,6.74589842000778,6.73780736268711,5.74427097226214,6.5742734775996,6.78804881555579,4.91610325430239
NAA16,5.36271378603823,5.49590299477444,6.11112326672298,6.19293734741863,6.12387939966369,6.79947876415503,5.8434582772791,7.17275538322218,6.26845979616922,5.60948054775606,5.42857938142679,5.2273113700693,5.52781266982676,5.00213399760591,5.3874361904391,4.77318883353867,5.59722078586813,5.41979875546867,5.45354607049326,6.00729313390657,6.35608024039293,5.03542689359881,5.51838669727114,5.77213329624464,5.7932497344675,5.2062225956674,5.4254969329754,5.88933654461282,5.40975880651983
NAA35,4.80624889822576,6.85670147352561,6.78607065058799,7.37049674385702,5.72641760541967,6.02073730265785,5.81917940648848,6.32977748258976,6.76076150236853,5.37740677296524,6.76033329165486,6.48778220399355,5.54498280967768,5.25915007570656,5.23690496483886,5.80807280101063,6.39508299761374,6.20584409870948,6.03293160461482,5.56933460203212,6.44541771973933,6.50051316557622,5.75454824201086,6.67685216732751,5.72565319494523,6.4592815388202,6.57124797073717,6.9831165445765,6.1195560717488
NAA40,6.6206466325337,6.03596022527476,6.59901071861713,6.56776121409595,6.74742464614969,6.26326879350138,6.26863802938753,6.36123660815761,6.97027246254746,6.60062318602288,6.49923701006133,6.47083060867373,6.04479408185469,6.13570873853157,6.23715316614892,6.8356739881945,6.12549792024404,6.39636779953513,6.7228126540123,6.46741408252235,6.71207613918222,6.98841303766024,6.58302754451129,6.03620452681843,6.62923771381843,6.91295420473498,6.7821275205361,5.86718790595038,6.61276393071517
NAA50,4.24486159451126,7.87592840847091,6.94132657152779,7.76941204738037,7.28645324687,7.08845754619698,6.78820690849749,7.20999216834425,7.86655755387694,6.34245133030793,7.42180217111423,8.07146499194442,7.0086714313924,7.06748731557907,6.54386989270263,6.63300955357279,7.62710579508877,7.74941047384012,8.16231056325503,7.18603455184157,7.32164743589254,6.71573682174201,7.43082907686411,7.06171817512565,7.40606964477606,7.63845237018913,7.499849651682,7.87246748025283,7.12530030410695
NAA60,8.59313250350197,8.77509474528347,8.666080917368,8.2010858165883,8.60639608225651,8.4023033302106,8.65931210934068,8.50577135143932,8.5875489788298,8.35960508578678,8.73890562532314,8.5780308011504,9.12555697797699,8.93935830001497,8.34295066316671,8.31151850718221,8.35807804347161,8.6110434903451,8.48682575581007,8.42241519955036,8.45642541660635,8.17144975518341,8.44374296547414,8.86804733498645,8.89825672345766,9.27013077227807,8.53613036037574,8.71889770930313,8.77050871227576
NAA80,6.31832209804814,5.8196196289958,5.90830613437902,5.8730858590772,5.81660813607326,6.1190008309405,6.08494002382661,5.88469568323863,6.015607403312,6.35496823951571,6.11654726098311,5.94387320702533,6.38560939846186,5.97370167983896,6.18698001535334,5.7530386175312,5.73673207090067,5.52081934520574,6.01870735651982,5.98000923556969,6.18729359885261,6.60916403743319,5.84398315258708,5.80222030461735,5.8390929667919,5.85891130464851,5.87614012668122,5.89744897545942,6.03589987663017
NAAA,7.61042145295259,7.11117359432044,7.22580385047008,6.83707699550206,7.16030107195351,7.31222463635289,7.21949710001416,7.06589043875612,7.04793906408905,7.44409634144557,7.04227603603298,6.91535718381549,7.23234810369677,7.06317564038764,7.10385696802618,7.08941064515534,6.87195089762645,7.02390990729237,6.71586032838295,6.95900362596835,7.14751270500511,6.91896070596052,6.78981820439822,6.36586835798292,6.65361005391015,7.36173483601232,6.6273758050225,6.21885562451925,7.17266569855239
NAALAD2,3.64620111288233,3.78021919647558,3.47847239802808,3.58350135557989,3.5041179155828,3.50845837958202,3.61163960037064,3.76998490061629,3.54494917662908,3.73789676439681,3.61910433491975,3.54875366376814,3.61465318521659,3.60531049860731,3.543019328103,3.59634048197954,3.50883038937578,3.50738838088206,3.44724282761716,3.76894533668591,3.6105150244142,3.45396092657521,3.47326240528035,3.46629513088245,3.45451280327647,3.48732356054953,3.61757037039057,3.51049405255987,3.51276025583651
NAALADL1,5.69273998037316,4.56410830671469,4.65984671885669,4.59525532751646,4.52905277416966,4.42894725982155,4.9549881661665,4.99724011858947,4.57765573709149,4.55089957661845,4.73338667364269,4.60518693323942,4.70969622993501,4.73856666133842,4.74074840063482,4.93282414110864,4.4943912726038,4.69304551329112,4.39813514491172,4.49228131544386,4.91725581762208,4.57295307224084,4.52595707363893,4.21458624862426,4.64660364686388,4.58041575107764,4.61614685960269,4.47830392513276,4.55758090285186
NAB1,6.44094937774265,6.80389036349805,6.94539832709974,6.72804808070342,6.98123810403255,5.80765067936602,6.07725597249197,7.52496251081084,6.43927714675826,6.0161538571345,5.58289742632402,7.1262147857261,5.3973863508762,5.90014301392947,5.75615994087135,6.22374442712278,7.9379223826736,6.92848018564268,5.76804746638135,6.4966600276904,6.41426807516646,7.49913529406804,6.27081542841849,6.97419617329908,6.55372518190364,6.22229222120738,6.98251599720755,7.0633934613992,5.4959787382861
NAB2,7.1324853223053,6.73380848076851,6.68944025465013,6.72011940276331,6.68480811706821,6.72391417707428,6.6573824834046,6.74755251338665,7.56943524859212,7.0709818967226,6.85180135609233,6.10148676025983,6.79645701021978,6.55591173678372,6.75773386177592,6.66554671880944,6.73740649611545,7.11280745352122,7.05390339633077,7.07009580528394,6.96250374363226,6.60564668944903,6.66014102578526,6.85272172286792,7.08482572624953,6.96610124448101,6.74979211172347,6.80882726759788,6.43488204292528
NABP1,3.69069908470061,3.30229097915799,3.52852915162821,3.33916037649466,3.42172226724979,3.42912549984181,3.369693694124,3.49717405145256,3.55739861899468,3.71984167461859,3.29882451643629,3.19400161132048,3.33432306939478,3.41935107626503,3.38193042012332,3.60989063307724,3.50883038937578,3.27613671655048,3.19505914497673,3.53088499135153,3.40940475242688,3.2713203633758,3.41241077624619,3.33916037649466,3.39206424715842,3.24101782885108,3.14486241380591,3.23607098157015,3.29083667286843
NABP2,5.5111759381118,5.16135220651419,5.14220775807315,5.17494269298896,5.2570289577958,5.30872495914384,5.27560801060421,5.52792496214058,5.37618620959952,5.41626631642217,5.39122246502254,5.30457025118768,5.65154443814935,5.36848241001771,5.19965283093347,5.15510396584736,5.33575469097073,5.29804556888092,5.56889487267773,5.36439608066051,5.12468028476028,6.10269569929639,5.22410837629707,5.18876701629954,5.37185521520742,5.17202405583842,5.32021530072706,5.32124129799976,5.46626520194957
NACA,8.37119874085805,10.382845283353,10.198117980935,10.6812009418447,10.4511798558039,10.6696100272249,11.0213511384227,11.1425878733024,11.8835047455242,10.189188836402,10.8980042770643,11.6585499063519,10.7698030283155,10.9129823853239,10.9607354443655,10.3113093814966,11.1100996571511,11.0273770602617,11.4304319158692,11.2551396196039,10.2266581077517,10.8397372037198,10.9801450409759,10.7805380385078,11.1242655975794,11.1238326356661,10.5311453643182,10.6284069905826,11.3717948028657
NACA2,3.34204613469636,3.1454304278293,3.105611088596,3.05326756127142,3.20194483185265,3.23313646375908,3.12108246138974,3.01534247404273,3.20417603045451,3.10784428171331,3.07692241608605,3.14295661530868,3.38701629800144,3.21270623394302,3.1473969752445,3.22255909318725,3.02998999463229,3.14684975763422,3.22915943836413,3.18104180576935,3.12374162287211,3.24942168598487,3.0763572504934,3.09835524880538,3.17314706924112,3.21942275777807,3.16916395847226,3.18300737388671,3.25135509535304
NACA4P,9.88160582893054,9.25178142174384,9.35686399384168,9.51462696512605,9.34918003569777,9.52673327337667,9.58541913006453,9.66974115912853,10.0577823373955,9.34451940064112,9.37622203888766,9.59361202462958,9.77797109139088,9.44241711969257,9.60780564293903,9.45835854834403,9.70434342452557,9.3474006056289,9.55933092850098,9.67392123708039,9.73356077137165,9.59450173835813,9.50532463002679,9.47799532233989,9.65218107551876,9.47344285768225,9.26454035592462,9.25133400694895,9.47813994019966
NACAD,5.46573083981124,4.90039477664257,4.73419633456409,4.65223547959161,4.83584080717652,5.10219048274372,4.88031707670383,4.96131908713915,4.7618791360192,4.89712187817794,4.81771039763685,5.01572244981824,5.34844232828309,5.14362778409251,5.17301020839046,5.12470823491352,4.97888518166095,4.56033080202003,4.79174425365451,4.65600313355454,4.78425474994718,4.75274441273005,4.9856817346292,4.60296379735899,4.80523796357408,5.00347130426976,5.2211858189946,4.97085800439666,5.03929343192203
