,GSM4171496,GSM4171497,GSM4171499,GSM4171514,GSM4171517,GSM4171521,GSM4171522,GSM4171524,GSM4171527,GSM4171530,GSM4171531,GSM4171535,GSM4171536,GSM4171541,GSM4171543,GSM4171546,GSM4171560,GSM4171564,GSM4171572,GSM4171574,GSM4171578,GSM4171584
POLR1F,8.10248493370164,7.45707969818851,8.51272741658902,7.65757653924369,7.36209067659828,7.13696696623715,7.42886661983256,7.67713531012518,7.35873306191668,7.08020316513505,7.50508993551421,7.26868459991725,7.72189385923868,6.90570061631385,7.87147847988302,7.11379534826441,7.76980405625747,7.279745714245,7.78908724762736,7.56730418351516,7.46172391297164,7.45262961469441
POLR1G,7.38464851189909,7.28127529475002,7.75028066211596,7.4619920236889,7.28400443165841,7.47410959193202,7.48821865800863,7.44245774335913,7.33123686863015,7.25651471656367,7.84486606478193,8.04172465722313,7.38032396674116,7.36232435275033,7.78416172798796,6.31438071850032,7.41075129183117,6.95449102856778,8.16674057050117,7.48523254855472,6.92527221703318,7.17936393411926
POLR1H,9.35349914170237,8.21245776821752,8.36507481342611,7.94147988713361,8.31630549574715,8.49684124203595,9.31695878714649,8.40161825446151,8.8994389261286,8.75572610311114,7.68280897344046,8.87469735593391,8.80421475311243,9.16779677907277,7.90899676539849,7.97769024240108,8.6356376358124,8.24716081578709,8.98164928272722,8.38340557863302,8.01256313040904,8.14625259741733
POLR1HASP,5.54509491738409,4.78046115415133,6.23249578249882,5.18704590508242,5.17812525755989,4.6627541159317,4.78355247069752,5.14310020679849,5.17892847078767,5.52013742730345,3.78837581758229,5.30593864167804,6.56458075490183,5.05275205285667,4.82848691929036,4.83228658177112,5.14889608879046,4.92345553819985,4.24133540213688,5.17509976068406,5.07593284564926,5.65127819087518
POLR2A,7.05127760626961,7.3387176516918,6.89181032855187,7.13932077196136,6.99962308527289,6.76909191029007,6.81353399626139,7.27528591484137,6.94694796391681,7.37060929096164,6.45166938578189,7.03288124868767,7.1365170868039,6.8375330102696,7.16331556214225,7.35089761516629,7.66555202604888,7.44481977156602,6.79373183517203,7.01998160536346,6.98789915200546,7.51625846227871
POLR2B,10.155575129688,10.7372077949903,10.3235781682742,10.9335543906348,10.3357276102374,10.6152349045873,10.3585586455766,10.3966940422214,10.4188877283785,10.0685047406815,9.93214090798764,10.1788159931732,10.8721219698897,10.5293835606249,10.5512808729256,9.77195915436655,10.2906940164557,10.0176058522442,10.4963775318762,10.5898599153525,10.0853956923757,10.2037429559032
POLR2C,7.79124648250051,8.83376865517043,7.86052562415326,8.35142612840689,8.67813745800069,8.25258483233696,8.60243090090744,8.25237546892662,8.31634572074383,8.40216083691313,8.28183410513959,8.54645578246206,8.63168638913137,8.29965167846364,8.86980675279358,8.06247193992385,8.6998773095901,8.18113583951706,8.39993775663709,8.30252815244515,8.23131407209024,8.24880710250439
POLR2D,7.5635407183763,8.27022067655685,7.06284432905882,7.4703005210111,6.80966281323637,7.46610184188103,6.94872229768834,6.91094382720556,6.58505851795621,6.67387874200409,7.02827127283646,7.56903683429332,7.19637237942315,7.16784289189944,7.09863284209461,6.36994826658853,6.50373081493894,6.47792076778513,7.7464577064323,6.9573188661133,6.29898269947838,6.855095840048
POLR2E,9.43606460701864,9.37329420682106,8.66174169835182,10.2980923477612,9.92543973112783,9.60924400086057,9.11714026827763,9.97763971625382,9.7761726618951,9.28854793508427,9.2777465590771,9.64656354278518,9.07743864373537,9.9407639956237,9.63147245017652,9.68447933802914,8.82013072015086,9.92233397977335,9.77879577500126,9.71850730883314,9.69035716996891,9.6629263446931
POLR2F,8.92632546489384,8.65050618495038,8.36836721152827,8.26356325548565,8.41121537222489,9.31353231658836,8.45972213131444,8.26201878369451,7.44782065047259,7.92720817354656,9.29992729413339,8.90980594572096,8.1463089747957,8.58746262744239,8.16520794959234,7.48451406356211,7.57275131409389,8.06681301494872,9.47167245551455,8.83173471991601,7.84662345736357,7.83157039658295
POLR2G,9.91127687991158,10.0438601479372,9.50274563034021,10.0947931070642,9.61583214554442,10.4400036689487,10.1159357191873,9.81782987979282,10.183707120403,9.83421179146984,10.1283291486191,10.0125770874761,9.81822930598074,10.0443602935538,9.75666511688966,9.34841700226921,9.37813368202544,9.75436352424139,10.2722334638638,9.74955268460851,9.59905190301163,9.64811002275685
POLR2H,9.63660264847933,9.60102535989733,9.24077564916826,9.34395388470607,9.35639180517515,9.23135593225065,8.3120681964134,8.66530875462074,8.46165552762405,8.93560430074635,8.31417092885189,9.46177569888025,7.61826882068109,9.38789656462505,8.76785263527044,8.07775548354289,9.20361310840817,8.72906433568609,9.65073821535793,9.05965378807395,8.13614323052415,8.42470905721331
POLR2I,9.39636079328405,9.22197078602178,8.74953608857608,8.75459286756874,8.92098628694444,8.66387402934524,9.01688325257047,9.15286589247937,8.95878216724966,9.87734856157087,10.5319690184599,9.45964375368685,8.95606979626034,10.2685424825994,9.12272792210495,8.61963198298514,8.6555795372423,9.20363983896436,10.2272720348984,9.58222366689516,8.59325127789815,8.95233962911862
POLR2J,9.93087075875641,9.68447074041702,9.92262161734066,9.96559122775488,9.88029641107679,10.0891301824474,10.3352688363786,9.56881800922451,9.49125734273552,10.3046214908122,10.5860773322927,10.7904817833473,10.1849518519199,10.5177607601166,10.0738108508634,9.52776018865586,10.0041774305323,9.94455413900809,9.99720230859651,10.2851320393643,9.46893704073549,9.58148816323637
POLR2J2,8.65631633782187,7.57951490474939,7.07416492666215,7.41138987338391,7.60659430149775,7.71821428194321,8.34958218016203,6.32518424141192,6.67742971015855,8.53704849799011,8.04087036007978,8.71801130319512,9.31441387933664,8.48750740631523,7.49647027314034,7.33777650034723,7.37697304662625,7.18611037509956,6.15702375849784,7.3945593938789,6.64385726889464,7.00537789805049
POLR2J3,4.8123770634108,4.57033814404228,4.05437833577944,5.09828602478186,4.07548285046673,4.3526475406757,4.94663271112704,4.25415572365377,4.40328659766542,4.92140482664883,5.03214589161788,5.15105281530262,5.58836105172013,5.04758592973303,4.62138483959513,4.60121789163847,4.49188965739794,4.42859357795706,4.86883769675073,4.16552591391925,4.16956813771632,4.31768635846033
POLR2J4,8.3865487230628,8.0776858521915,8.22597168045288,8.21820913521304,8.1673775209894,8.31090982537538,8.37859019619049,7.46430617117414,7.8997391712111,8.64376587498591,9.21255607817697,9.56657355823774,8.93290055072925,9.3325549576185,8.12623869055844,8.95518387711654,7.62174292865441,8.29184536705113,8.13083424930247,8.64327613834972,8.57186524978624,8.63844562854505
POLR2K,10.416899863385,9.18087552860576,9.29397687197284,10.5053997393254,10.0417903437853,10.1910920854891,9.79048687339453,9.60564567142438,12.0436063257469,9.69917488820578,9.77640990351583,10.3730064588111,9.82802636407818,9.88513716983029,10.0641823788479,9.2142330844979,9.41030238069479,9.37018987227689,10.1468154016492,9.61335601968179,9.37644535381967,9.15415320777923
POLR2L,11.1372941097218,10.8145729437495,10.1540347898769,10.3243848064632,10.3147540143136,10.4464764962807,9.94524904946197,10.7826717294284,10.7748816130962,10.4075106857441,10.8249138325978,10.0941719675342,10.066026115952,10.2190131235702,10.2328610012128,10.5788646129172,10.1998566594402,11.3754101991881,11.1011493770522,10.738388081898,11.225282788732,10.3743915053634
POLR2M,8.67384482467275,7.7635917449875,6.83468974754583,7.05751791913527,7.85067690570198,7.27380442447304,7.17803251327922,8.37733353716528,7.97737717529918,7.30424652377256,6.93270629318586,8.24465592458798,7.73594762160528,7.66254820025551,7.15492302236892,8.23011523833883,7.71882205521053,7.80711529850691,6.4904236157888,7.35129840210952,8.2514236833195,8.70180729034032
POLR3A,7.75147025240331,6.83908309647032,6.36400463059077,7.73875666147814,6.72607777273932,7.23194109000713,6.93882455124674,6.68450204593024,7.29345173470303,6.90250261178995,6.10823201600496,7.11700389028502,6.78146171021462,6.8615019325604,6.34054613011144,6.47755903515083,6.82804344637885,6.60594115439708,7.03168655852984,6.40626204011037,6.39640246257971,6.64042108619044
POLR3B,7.00074880067209,6.89647372621019,6.61672151445437,7.12352049121333,6.5568094742876,6.49464596058,6.3444323775961,7.14852896517016,6.38577974679152,7.05742169284897,6.44080861806294,6.59409189001513,6.68277633324377,6.19368302358588,6.59479936847637,6.81827930676998,6.78381864330797,6.7415499081218,6.9603795664011,6.92359910728922,6.94567861763879,6.96258320294284
POLR3C,7.32540986548509,7.22304158366735,7.72626301250352,7.18106192444466,6.82178441343411,7.33342072910559,7.55774346152618,6.91291192480576,7.10367791392652,7.34571973243873,7.3265947784337,7.19409648508415,7.43091375448016,8.07475813959026,6.93212487467257,6.99595537341811,6.92459580235705,7.16621195549994,7.52930341638887,7.21694891000446,6.93897830874223,7.08901651768193
POLR3D,6.64318006579315,5.899307529621,5.97577519362459,5.90857687183724,6.01483463621976,6.14303023096431,7.31276572904344,5.96520356780544,5.53677411773829,6.89842468816313,6.34015210059563,6.50165925941334,6.47454595086492,6.82398564763455,6.23409098911021,6.08956305633374,6.12640233218903,5.71961354709493,7.32403106577778,6.99655684796526,5.74456177473042,6.18790521533552
POLR3E,7.84054953900423,8.23863672361171,8.49461296237191,7.76636009317541,7.93152001506822,8.17786164851887,8.62176586931575,8.1219009778868,8.40148842652908,7.46574905148094,7.84579826628149,7.12615977488961,7.70032152893531,7.57238092889804,7.76552377647042,7.49113594317178,8.2731837755172,8.03656966064795,7.51296393375082,7.50606402526085,7.57547270792596,8.01555187722744
POLR3F,7.07352288029007,6.44382716230822,6.41708602991227,7.14631707365972,6.59546650767795,6.61989552627221,7.09762139033553,6.30026407273956,6.63519474632419,6.62585546087315,5.72780678587497,6.38404710538048,6.40573570063798,6.7943279812436,6.4668797536823,5.80401506357705,6.86156633505423,6.16461636606115,6.17080864237219,6.71359730857567,6.33765407751366,6.50916461524032
POLR3G,4.7657287069038,4.40002159802466,4.17939574818198,4.8607579577044,3.71388826212624,4.84916003999354,6.09616764662706,4.00455229562297,3.76113545640543,3.87635246111875,6.13142156988334,3.77500493893454,4.51009803667835,5.35618143673485,3.67706367243357,3.49645639968756,3.72974808682036,3.39381554645494,5.38362011547139,6.89974684694836,3.30270739160639,3.96636205432239
POLR3GL,7.44167414913343,6.15586340127723,7.48734891348048,7.34270540229368,7.79524460852024,7.6407970855931,7.81381226770007,8.44332514701591,7.88088230648476,7.4289064348398,7.43118607584625,8.12023148071801,8.06192405544345,7.13767938090281,7.63161982966282,8.53031846736819,7.80469967814317,8.1999762984762,7.92591789400627,7.18268202369839,8.93153141455197,8.31345365039194
POLR3H,7.6600507180056,6.8506013567262,7.3351178878847,7.67120416081143,7.05748118014622,7.71885124677624,6.89665055530438,7.46127249518605,6.92967842981287,7.12740758976113,7.32816490552858,7.3481881911445,7.01282353283143,6.81449248301825,8.10832894511582,6.85071226119546,7.01132602349897,7.15960562441764,7.94146714886126,8.09040159844295,7.10413453797051,7.06406706522358
POLR3K,7.38049358606148,7.95386284726625,7.35006512945076,8.22569014493233,7.88880251066782,8.75831289512354,8.23586193450339,7.55616278125707,8.60389772201743,7.01362536776446,8.19448242375565,7.65167856328947,7.10028103919875,8.33840074175361,7.9491765616634,6.68763694378051,8.15575634584815,7.53105675692376,9.16980668457881,7.64485057414781,6.97552847268055,7.12835624401647
POLRMT,6.79489245333144,6.69731924071926,6.27472982589195,6.90433349496115,6.18227609914589,6.08431885611963,6.55651859181356,6.47402263408615,6.50529394752078,5.87123705927901,6.43791519881418,6.23116594973815,6.23481062911489,6.66072686151344,6.53839591290157,6.17767274535007,6.69163990935499,6.50997391263405,6.89454402452342,6.48554507704485,6.3216855299596,6.42500970178064
POM121,8.85065931003079,9.34371919450556,8.4847275872959,8.64956878748812,8.47678024799053,8.91326905970154,9.10260760467823,8.53571211689754,8.49400239496932,9.16870104184413,9.03143838326693,8.33381636018174,8.76509340843389,8.80177438508101,8.33625829807316,8.45744355504935,8.99310033041701,8.50631944582964,8.04068430433664,8.95043343851123,8.36892748335319,8.5760669542798
POM121L10P,3.06327905420209,2.67423415971706,3.02159911813748,2.82606537752509,2.83112371541244,3.08718244158135,3.24659309517323,2.87580548517019,2.79955925397041,2.75222868037713,3.13156527365979,2.75044660077668,3.36049763627178,2.97018300705803,2.95937105269954,2.82719996825067,2.95675815532339,2.94925666262428,2.87185670361316,3.30796146375008,2.94728689690353,2.63074468581212
POM121L12,6.76237264503542,6.85527230246917,6.96283059676056,6.84606816953647,6.97185579810558,6.96887306421887,7.02845523535361,6.66825127958029,6.7994846641046,6.83758106787271,6.92812942864433,6.80404634103093,6.9362867846526,6.64079525180374,6.80139707214837,6.75662676247841,6.67746014019075,6.58305868134143,6.84350977611385,6.83590610540261,6.74834782033229,6.65037886087658
POM121L1P,4.70454072115446,4.67784955988195,4.89846968410423,4.97905741974588,4.92706774372086,5.0517517852858,4.90852162554299,4.46162099064689,4.80166726378924,4.58062893711177,4.90581478181167,4.74513956436932,4.83427963486089,4.92967398678583,4.65130795252039,4.70272157630364,4.8254210215314,4.8421053752281,4.9296019636611,4.85757012264411,4.59846004065698,5.1584971824996
POM121L2,4.8287765252714,5.01680972978999,4.9490107836136,4.92712960222078,4.81571373103856,4.86012203899547,4.88441213987546,4.736678498421,4.94987632985073,4.7606994979775,5.0171671543316,4.91266718744788,4.79243410271846,4.87910114010766,4.8609352246585,5.09148703378439,4.87850974004266,4.87740206011124,4.97163547552852,5.02246487828014,5.1644312207738,4.93335786631886
POM121L8P,5.01205679805831,4.61491725459111,4.85720230622634,4.61930462062536,4.49559931488641,5.0074332919772,4.54772735216498,4.42360372143207,4.42872159227471,4.58825086422401,5.28266771121094,4.9099671317288,5.25966161850562,4.54582907282168,4.62175139412582,4.88899969531269,4.43951360602734,4.5856963173276,4.59822483526785,4.64560074357147,4.69844938493172,4.40736504816193
POM121L9P,5.10327122759593,4.99583185094407,5.45203590898799,4.72832576139494,5.05001566849623,5.18765445625974,5.10768964972606,5.0002880056688,4.52919543182447,5.07333965336196,6.31169486435589,6.0701086570395,6.1579195664505,4.54636122592461,5.13638980200066,5.10596682614661,4.71929056611292,5.08366459792377,4.41982277305461,4.89539982879991,4.67118963540644,4.97220482430854
POMC,4.12671740915475,4.25761804844528,4.36100001522305,4.56092504810501,4.48294744263181,4.85697377364207,4.45927300403364,4.13238719318523,4.44368774973181,4.35082994838758,5.23611271614472,4.95253075514357,4.10079296946175,4.69243114656713,4.18303302506114,4.81378666444682,4.38597467521325,4.43314764952996,4.97514366699053,4.61714997857427,4.77349808886742,4.00253666197325
POMGNT1,6.50637133242362,7.21063412501787,6.89927862545132,7.0389608097397,6.81991052405989,6.41185597398765,6.91852901559261,7.19372797024665,6.71608769175164,6.40148172705383,6.55847019542149,6.81701625625585,5.87530521237827,6.3545657498234,6.97525385102326,6.1434116484698,5.83546938540642,7.06937882928181,7.60828279953042,7.248604445491,6.74237820869943,6.90974542941628
POMGNT2,7.40479657975639,7.11573191871118,6.87127482333968,7.03649404618844,6.6278264424286,7.43686234607174,7.16937865887017,7.21243897485735,7.2484627707505,7.64551915665363,6.8774266982358,7.19090470218498,6.28133916770901,7.45387656342898,6.23118112283426,6.76396561038169,6.91943159127028,7.34258536822962,7.50080561012227,7.15959952641219,6.73321960334823,7.37414472252899
POMK,4.82138650141515,4.66692946093728,4.56503435657338,4.72728097025103,4.25202000805061,4.406806387311,4.56098979609955,4.00479300034102,4.71652571678059,4.41229146780413,4.49905951312367,4.62397054706421,4.33971327687792,5.04671905547175,4.67533643429286,4.28479546474313,4.38317766219571,3.99502189762604,4.32247011981309,4.45479807407875,4.58067024763706,4.05521618862752
POMP,10.5379352937288,10.6367507170789,10.6160246128402,11.2327164762908,11.0767119851158,10.5857598989361,10.3295211824947,10.5856155895403,10.4762985476628,10.3119256154089,10.7715114118594,10.5850476880602,10.6602280369661,10.786668605356,10.5709664097828,10.4473675446442,10.7234049462295,10.4478034546706,10.7543579909394,10.9265013917176,10.5556673566211,10.0275341624621
POMT1,4.73991529386303,5.87062239623741,5.24464165620232,5.80552947256759,5.34417166240492,5.27913786405834,5.35668058625755,5.68811435715257,6.3168145227344,5.49941893965537,4.74444307322441,5.42280308970634,5.27034069058611,5.75526783047505,6.04857957549144,5.34372612419717,6.11658978754364,5.91523119262399,5.46461215352088,6.06851643337254,5.38840595091306,5.79540731177499
POMT2,5.390337193891,5.61714546381283,6.16630837499475,5.61290908110621,5.64994251142593,5.74446776862913,5.53916040962978,6.1510246962557,6.43956133912745,5.3682802091859,5.68475650275655,5.82995319284122,5.76168397367634,5.45205885401995,5.94528239741422,5.31130333866817,6.20213290978876,6.13997026145595,5.8683384205295,5.88645622565922,5.26649789083046,5.92171910707602
POMZP3,7.47964389546244,7.76851456729805,6.79350735661596,7.68951075849976,6.75345944995158,5.74192572928809,6.04289238879026,6.39877730827156,7.44058035063083,6.03822812232361,8.39377066276912,7.556350260639,6.85838489900949,6.97301992894004,6.12335736565546,6.44587453683703,7.45702192699282,7.71634044682658,5.77950128739996,7.53919711831693,5.12763375538137,7.39464122483635
PON1,2.66885111230425,2.72953733988166,2.92974867773414,2.65041555239276,2.44188400220029,2.70211494638385,2.88921587887257,2.40190482621231,2.67782385975986,3.08840790608202,2.65593332007041,2.94031471145721,2.62500865200335,2.67347916904676,2.46099613171427,2.60914249864443,2.68692141145843,2.65408364370558,3.0245498044037,2.67303171412524,2.67984903769871,2.74386586145894
PON2,9.35292099402643,8.29970525577597,9.71315162901093,9.40922249203156,9.45914403563752,9.28393707911413,9.69189742382437,9.44909135902453,8.95678650917704,9.62325069541658,9.39950596493309,10.113485969585,9.14175387782682,8.77143381686869,10.116863385756,8.85518820431325,10.0808597780111,9.65557644632343,8.03020225985906,8.79777611412826,9.11412311408288,9.15439662682501
PON3,4.07782932340776,5.17627699620972,6.05175594882491,3.81800053762671,4.27952391065409,5.45379378410053,5.7167091155461,5.19437193764898,7.09378653873326,7.0806290228559,6.66939856979784,6.28481855282831,5.84225387152837,3.95038319509323,4.3400349941598,6.56535732246017,4.96997623465913,6.54976009164705,4.10804452833656,3.72373561515264,5.17217083340428,7.52775792849075
POP1,6.74369807684114,5.73073658353313,6.00236352063712,5.99685637946293,5.63877114712352,6.86731252044006,5.85619007040441,5.14072230688875,5.99117943807229,5.75046658885178,6.66192563307225,5.87509386086931,6.58357139757077,5.73075917495117,6.43545998216002,4.98378650209719,5.57195420960348,5.20700348213385,6.44069583623386,5.48463303775643,5.74333393335284,5.30753334423964
POP4,8.85609962389295,12.152707766696,9.14509670417871,8.49593887093803,8.82622462535954,8.40980546534665,8.86225935359464,8.98198085582355,9.34411173447165,9.891252991447,9.79725489260852,9.40851172047302,8.36744229032387,9.41046801301466,9.03152927133329,8.88913053413624,9.28562098822323,8.90297852519822,9.35833383388048,9.17680794722551,8.80048438015984,8.51190247231799
POP5,8.29047608630217,8.15412084918108,9.07949246485193,8.79417724459207,7.93923298572453,8.08705645617376,8.29340660021965,8.84900266083577,8.47182925295823,8.83785972642974,8.0350805084103,8.55359684750603,8.17597300141643,8.17914574011859,8.05401699407564,8.32952480091001,8.7182055969357,8.79683161998297,9.46886414476575,7.91763118552403,8.76109405594806,8.52478706455008
POP7,8.47744161696375,8.50093930392766,8.09977701126558,8.44864719639122,8.0354260115356,8.50649723544919,8.62792875281805,7.70525112466843,7.71201289333514,8.42733193724861,8.85768845622482,9.07478082840617,7.92479592866375,8.70204267916111,8.46561686711776,7.48731082305802,8.22383807363522,7.7464104029944,8.24821685415004,8.36528231350649,7.44872754674013,7.53508163338184
POPDC1,4.68228630216037,5.01371615483721,4.86843853754364,4.81582575400698,5.7835223257279,4.72777497805124,5.06045605764068,5.26181109356686,4.88138310486825,5.03998549635272,5.62096550387579,5.19939307713795,4.59587254162938,4.88448003560183,4.8553606540005,5.01371615483721,5.51002912391082,5.44942683825919,6.02319013970596,5.90029432628708,5.87306221643726,5.09863010259953
POPDC2,3.67599513651528,3.63086676706839,3.38164453563844,4.35527763706578,4.12540363031601,5.11327409484775,4.02252815365961,4.26106330555915,4.2383942675533,4.70711338536311,3.93462743700748,3.85936371188198,4.02491906468966,4.09485553994996,4.0083659398369,4.2174079307872,4.77144110906369,4.11187615956385,4.01828579071146,4.59584226978015,4.74311100586101,4.05304361361128
POPDC3,3.50709458242674,3.90557232834073,4.42047277168578,3.47808004017115,6.6872179406551,3.32516440744936,3.56498507893241,3.58870066847935,3.36719571207641,3.82269587210923,4.97837215010659,4.11363967603705,3.3080044759117,3.47203285108745,4.01319764404963,3.67119820170047,4.9260920965908,3.65195862664711,6.27762820496643,4.61026878703861,4.15217288346201,3.65633399549139
POR,7.25306156430088,7.77772747841109,7.72624858889532,7.2360760343237,6.95050325841318,7.64380659545771,7.89119745486682,6.87949472181185,7.88729347941948,7.37716910307678,8.08793694612709,7.1554006377873,7.21161490253556,7.69875223713579,7.86843596113524,7.30553057071853,7.60462578616238,7.33929338030623,7.54715700747621,7.39151029889423,7.12096055285293,6.29535898472701
PORCN,5.57966577568487,5.54596465968666,5.43499171963654,5.94751931026048,5.65482958738644,6.00832238140109,5.76289537964165,5.39946932051378,6.01078315865795,6.2574246184076,6.62605089949252,5.51313823011489,5.69898026317173,6.05752280089155,6.19470617043216,5.65833911012401,6.27774966607513,6.03074110897886,6.35599467669027,6.14904270877396,5.93432711561312,5.58805183349802
POSTN,11.2484681452943,10.8576132140387,11.8125114289467,10.6082657659074,12.5264283252561,11.8555832966461,12.1993705028857,11.1216647921058,12.7977919708857,12.9086653058256,11.4291248008032,12.72735149291,11.66906521354,12.4064888104851,12.3434446277455,12.1321890890287,12.5664107991309,11.153352559964,10.2528630086353,12.8651521230467,11.2730162857412,12.3346061805048
POT1,7.70981850147459,7.27158241099897,7.95964784004346,8.28935059875695,6.95166274521961,7.36654861508756,8.40615708535777,7.84160558745792,7.44613430867761,8.40413326970031,8.64677788420105,8.50022090539648,7.43985969742853,8.11988592908665,7.74887816098737,7.11372652946001,6.78487474021635,7.64882071562449,7.14363070398672,7.61178737159942,7.32741193294608,7.82392802107313
POT1-AS1,2.24568736647508,2.31543156348586,2.95861202910115,2.78454948546873,2.43281585694339,2.16169385257663,2.35118839968429,2.52414861922645,2.37447758739958,2.32328510922964,2.22875995508217,2.43134866615545,2.20441092449732,2.39666860152965,2.83388503085992,2.38138776576877,2.17441097295528,2.23240043083852,2.63809656285624,2.35960783741658,2.38417692857633,2.4956008081037
POTEKP,6.6691531558643,6.57944575545532,7.29147710304994,6.60809447286577,7.26555336037167,6.86854370646318,6.85858839057014,6.73529684927331,6.51402984913883,6.57865622812896,6.87557276794753,7.19297478951445,6.78651494762534,7.16274174336369,7.44335546064244,6.66572007791384,6.95616543725506,6.56885205051779,6.78804291678573,6.98642170621564,6.82881418854147,6.24218972616507
POTEM,3.4508315759501,3.96333283203397,4.35687297877338,3.602971829197,4.66917643212267,3.6329465420045,3.72389410853847,4.24258004967952,4.56110922394063,3.08077031944557,3.93766380065486,3.70174352993252,4.86247597841069,3.42814872468423,4.38444365112257,3.44827548755613,5.37972103917259,4.49862553864095,3.49792866728297,3.22314740466722,3.4479312018795,4.650804194938
POU1F1,2.15315472406917,2.08568512752555,2.09674053189665,2.20594898016367,2.02111001833656,2.18057542896571,2.15026410634155,2.0982203244395,2.23173937058037,2.27636724951655,2.00322960671502,2.00656566066067,1.96180187337509,2.09158477213072,1.99556587766992,2.10584186365073,2.04660071011585,2.21717921957995,2.07949882505028,2.01876577498482,2.2518754958392,2.21850777960752
POU2AF1,7.18986055475631,5.8269954074287,7.081716205223,8.81383814955545,5.20569845436088,4.71391614338784,6.6994378808995,7.62900907508229,3.51792667276963,3.93785647912145,7.29767411268964,4.16612943499778,8.11942284683637,5.12863485833342,6.41460836632817,5.16945674790434,5.85896164562697,4.87498223768467,7.17550816994071,6.26067487135213,7.10821259408911,6.87266492418078
POU2AF2,4.61671184740524,4.69993530426603,4.73276638045857,4.65944838600862,4.69156009776714,4.53488892373271,4.68132956740144,4.47203915139765,4.62901173269864,4.76634867887149,4.81209963968919,4.5510219168341,4.68754366789677,4.36532488191927,4.65419775002316,4.83918942601318,4.5112436280435,4.75956095199342,5.46200184049456,4.85648726089816,4.96382923576632,4.60852233109898
POU2AF3,5.46224173058975,3.56143194568079,5.83607165959768,3.254484948588,4.22311108870978,3.23850180624841,4.8382776556071,5.61648079208329,4.42600699094524,4.40273804409787,10.1436826697385,4.86328682563104,3.63982002812851,5.25874085289883,4.03594411207711,3.32171536319773,4.55460677057704,4.1619701746157,6.46394244745069,4.09250079298281,4.77349808886742,5.36353013222593
POU2F1,6.96469047795129,6.89547507344193,5.71671617230117,6.94128920206383,6.09104551735318,6.33432424172998,5.7408473523606,6.43884419687543,6.12557166672734,6.636771321198,5.96773447669631,6.07470885017549,6.08541224082497,6.48605734169624,5.81089323777789,6.11847324306519,6.44689966649862,6.2881120402277,5.73228884263111,6.12767571413756,6.20997255166534,6.5484111219115
POU2F2,5.05901879552723,5.07097687456772,5.31690240562821,5.59245024940958,5.13930501737092,5.09655229397548,5.272315242499,5.1867431178258,5.07524560138009,5.12979984945615,5.61047859674231,5.26673486734025,5.11931180540848,5.21488639860313,5.54238676854589,5.4535094885217,5.44334557976484,5.12072248551833,5.57261123021065,5.51302197566698,5.35115055922557,5.50830719674024
POU2F3,3.52798830483518,3.13136705931407,4.26314106197204,3.84462800924097,2.96798726783007,3.35623118619918,3.69298356201383,3.91946574528551,3.78393451880934,3.22182040810661,7.50952554289882,3.92307157253959,3.79973116310225,5.25904752078903,3.7350810482693,7.84807335703406,3.32805127973253,3.45111926807215,3.66596982649509,2.8811428066108,2.83411189597952,3.81643574047405
POU3F1,3.85887698975808,3.88375094240976,3.97274984684211,4.48258263543483,3.94228669869568,3.83216462708984,3.64930936492596,3.58486808275281,3.91611100813169,3.73261112592057,3.97869119703215,3.90119262532102,3.83912291244952,3.84591063932759,3.86145278345619,5.79919573791786,3.55595240276592,3.78393451880934,3.79104942337866,3.77234684616541,3.85570458098973,3.76612313343699
POU3F2,2.6294739180703,3.32605070462603,3.0035583758672,2.70951566751247,2.66633981145197,2.83437535043435,2.93674103019093,3.13179912128131,2.8748634921316,2.78937735655257,6.5772135680189,2.81439425324728,2.81526563383227,2.87878350221505,2.6534134887995,2.83246566240452,2.70533937530217,2.772508366918,2.98718078937792,2.77251775400899,2.76303654908963,2.73904372180566
POU3F3,3.94827142068948,6.34362800820951,3.67012560479732,3.77659288592368,3.65699919303171,3.37864531443118,3.54311341260129,3.61385412439315,3.53571430432046,3.5926643915224,3.95265589934136,3.62554074219981,3.86000628430805,3.72861883735442,3.82243721959069,3.8491874708617,3.65559472522724,3.53360774743782,3.9112384981096,4.10783189836578,3.90113683275284,3.53322978543522
POU3F4,2.71827214403465,2.82304883671778,2.71843908628078,2.6094680987487,2.83794312152947,2.92971437009767,2.58310397415525,2.64076509627239,2.7293301901954,2.60118403295527,3.3071781053434,2.72594308986818,2.89564351371048,2.6910213786186,2.59855756231501,2.84582324673446,2.64102913527033,2.69428907764949,2.63809656285624,2.51882938211376,2.84422414596865,2.94953552461955
POU4F1,6.69255985377886,3.78679036972942,2.8241304278189,2.54399174064907,2.93416984900545,2.83437535043435,2.86612102879929,2.75160101946448,2.69492029278546,3.81002762587078,2.64377337047422,6.97368310449557,3.02218413883288,3.37086004982186,3.13560644720269,2.72436444112955,2.69789852581584,2.5680636556575,3.72676722250046,4.38104328995899,3.10764860705984,2.64072886601838
POU4F2,2.72501171578285,2.69055062305161,3.04037789228046,2.80933850197746,2.60552491424461,2.43001043430787,2.65384413242178,2.61373423747506,2.69127026230869,2.76350881976208,2.68089932363888,2.61547063854555,2.43225377857686,3.05679231326658,2.6636742420018,2.85879546055265,2.41414504621169,2.58544285740982,2.92535379064235,2.68895488501076,2.64484158236222,2.80225744343744
