,GSM713198,GSM713199,GSM713200,GSM713201,GSM713202,GSM713203,GSM713204,GSM713205,GSM713206,GSM713207,GSM713208,GSM713209,GSM713210,GSM713211,GSM713212,GSM713213,GSM713214,GSM713215,GSM713216,GSM713217,GSM713218,GSM713219,GSM713220,GSM713221
TBX22,1.03302077121656,1.01291997872075,1.53544356060416,1.15663140217091,1.35457972821924,1.21090884498489,1.23802158694558,1.2628916438012,1.03162648820198,1.22847002716086,1.16174185482812,1.28734633943557,1.30726872674931,1.33848618343391,1.1046486033546,1.3066237821279,1.1356232602103,1.31741227411799,1.52289907212825,1.0851287958803,1.07198497653307,1.1899577898942,1.71985644929849,1.51170688948335
TBX3,8.75385291077916,8.65155009982927,8.71513560236419,8.68483246047796,9.16348520238162,9.10926575862023,8.49635211565155,8.10920256348584,9.08538449674926,9.13221732721046,6.43005361168404,6.35313289717121,9.38144955916793,9.32737181200869,9.49375589488779,9.35319616702751,8.53396076094563,8.428750383534,8.89272957400942,8.88794437713971,8.20106784633217,8.00961499918325,7.70282305471499,8.03843667860019
TBX4,1.4485394911222,2.10975046189962,1.7250285165047,1.75198426208862,1.78282218702113,1.67455149101229,2.49910765118231,2.07131193636198,1.98328088588665,1.40331811749976,2.05147042988474,1.91365886878926,1.86632041885928,1.64308944928621,1.71224439981207,1.42666238371889,1.74037893893582,1.59664136382872,1.53544356060416,1.6306160319933,2.12652701563942,1.91560466848777,1.93175638573583,1.85187111064888
TBX5,8.34065830580136,8.60242634820139,8.34687067130101,8.23206043770142,8.85692996523694,8.91853410667475,7.07041377153361,7.50023831375587,9.41566530832044,9.48898401139293,7.27271037379045,6.95250499645782,9.62478709367733,9.78352215297569,9.67476417556553,9.49610985093236,8.37217075259843,8.40167512231088,8.86279118254049,8.802279769003,9.26250951580857,9.52534786993896,8.8491866406524,9.05088754592914
TBX5-AS1,3.21747607708695,3.00510843179929,3.1371541757655,3.1251187719729,4.00133387017389,4.39013158995957,2.2031198393239,2.44379921662627,4.23618950122497,3.96684519097987,2.20109676412316,1.94576665129473,4.66749963957143,4.889092076511,4.20217907438204,4.00478988297305,3.26229181284653,3.04420004338939,3.15312770605724,3.87295308285484,5.07285840929596,4.80416751897398,3.67587770987779,3.74457565316834
TBX6,2.92854847717122,2.71787085167903,2.72684280471851,2.51615459122179,2.90943814757545,2.72943896637802,2.63289883554567,2.7071364043666,2.79511342462983,2.08192703544418,2.54279765436195,2.21029716454122,2.95758213650898,2.65509277805878,2.32840702338269,2.72228054857953,2.21905300147889,2.90043808727683,2.69994147458911,2.51552858589478,2.7660043048555,2.41633321495886,2.43858393660906,2.41355834048875
TBXA2R,6.3603716887606,6.33279753331545,7.02817851758106,6.90036584027969,7.19664455159873,7.51293798217611,7.40525852257576,7.39036122619883,7.06607510093083,7.52505307441482,6.4042937624655,6.21070801565805,6.49024326915035,6.66632932878828,6.78457590691863,7.36788720145647,7.03993804827096,6.91052279384427,6.80350817996437,7.17722082797134,7.51788823907613,7.23910799464694,6.70789809253711,6.87274464497719
TBXAS1,4.43351412893307,4.77890290318114,4.0037770832455,4.41143153324204,4.83803815888173,4.92459879247534,3.91356311374564,4.0866830224167,6.20503026441081,5.69103411971476,3.91523698596043,3.96684519097987,3.26865503731719,3.73460513119126,3.35427009370955,3.53103590733865,4.15295567757252,4.5688978065064,4.86031617822319,4.90648697766499,4.51473049148254,4.49337193754674,3.75833295131293,4.03287783257755
TBXT,2.17098763993397,1.66648971004644,1.77387075999117,2.1103703409015,1.66399246250935,1.68098874712252,2.34054823973043,2.4796757687039,1.66293541081889,2.47234704480695,1.91716364431277,2.15935160047175,2.06351456709259,1.88713425775018,1.53875516037909,1.82777854482243,1.86536501737878,2.05512814227009,1.93243031950791,1.91462802839125,2.2700047790227,2.39437406239907,2.03556236298543,2.59810634623352
TC2N,8.68019841043717,8.49545023363541,6.59679390981817,6.55715727852896,8.32640892023343,8.36853048142424,8.12734169814172,8.42863703728917,8.09542368012396,8.47272623897653,8.93058396420855,9.04649313738362,8.01609483289314,7.81394486114277,8.0322597017142,7.86897355175811,8.80722570520639,8.73581641363377,8.30723285779158,8.45445184540902,6.40160929695177,6.35797267076768,7.32011014096161,6.75568979227071
TCAF1,9.27129027785101,8.63849700733545,7.45339364748821,7.67912154459446,7.47972272260675,7.44714682632571,8.77732899254179,7.66702114635113,7.5716020876704,8.32282826582389,7.78586050245717,8.16767766407655,7.40747459716006,7.59429203641199,8.06677809564012,8.00863641436427,8.44683380908233,8.3961923487425,7.35919573812712,7.65622131576443,7.61792321398906,8.33592813357051,7.97558294180777,7.6913759706205
TCAF2,2.66879768202844,2.8459622537867,2.05593016786585,2.30770829376723,2.26195678537325,2.49533664918766,2.51020438284544,2.16462540392815,2.54877935646959,2.36855750118819,3.84701930976444,3.81688311986013,2.53407455411641,2.28373627628523,3.2614407829027,2.2338928512769,2.35168513489765,2.42405118406217,2.51306110686878,2.78705002140637,3.1820300899403,3.27975965149442,3.35593511136299,3.63047999262761
TCAIM,7.43132474872042,7.12243882155617,7.79410529728722,7.8613170397645,7.95391010049899,7.9855473290953,8.3833869835199,8.71979047728857,7.57310678689672,7.2296051746994,8.60619218119651,8.85123160244448,7.59536729053439,7.52385274397297,7.36892689190292,7.33685535241958,8.26378072378363,8.22919738299833,8.34024141551454,8.29464615608791,6.58551979274852,6.48702902721724,8.11487499502026,8.09665853533864
TCAM1P,2.23852641706025,1.94557001420298,3.54288521235229,3.54253981887867,1.94397746988826,2.33470035947012,3.37787183560504,2.93083753138202,1.66293541081888,2.46024930394088,2.72246712748144,2.66361652048568,4.09338426609893,4.35231965234877,4.79203188817865,4.44294894404489,7.36601304842859,7.20534126180178,1.91467888838932,2.0842993121273,4.48646164125179,4.41143826242682,3.36722869955808,3.45928152137671
TCAP,5.15025690495092,5.74324901087215,4.69767975527009,4.2273451917528,4.57349156931973,4.99616422740137,4.65442108442294,4.6270713205815,4.45956887174363,4.72041954994095,5.22665592924415,5.49423768584516,5.2612353591074,4.15914877404797,4.91815740867907,4.61718606029837,11.2439281946799,11.4705100699259,5.81987866850428,7.10661615792978,4.908004079309,4.90743575211078,4.39388529744977,4.27511753074776
TCEA1,10.1703934417624,9.72289594891929,10.928391165788,11.1003263551062,10.8002038437208,10.7148855062629,11.1979771850431,11.0785508569494,9.86002562475967,10.0470268319733,10.3114066013987,10.4343364409254,11.057731968592,10.9916957412119,10.2131684379294,10.4429003137005,9.99456290931315,10.0736118858977,10.5673065636992,10.5486332791359,8.69089122704786,9.69331517104521,9.73338193628105,9.74286309098124
TCEA2,5.35079843924895,6.02653806767593,5.68333445939469,5.58794297702996,5.95910150087474,6.34571417769132,5.88724749592517,5.53404906865757,6.63115551330708,6.34314652674226,6.45111419268789,6.24258803355499,6.18939895877822,6.36915394546806,6.14186920679897,5.82960008010006,5.36470399392974,5.00534279453779,6.03240410415219,5.97596508024564,6.78060391876469,6.87291168339534,5.93724749332791,5.80834871156486
TCEA3,9.1611221441577,9.56178159737965,6.94076659308836,6.70339369084928,9.41101861150258,9.71026045435745,9.27339742792883,9.96728496281537,9.74684802880908,9.28453361962955,9.90214835168023,10.0282451059806,9.74268537426422,9.75875568197649,8.19514459297019,7.55295407798953,8.15274196808379,8.43761284947525,8.50973805032719,8.30958987161672,9.67472200005447,9.07958369054561,7.41631622594396,7.50960899165933
TCEAL1,3.52903432546237,3.37764942778284,3.25716300818368,3.0031296429395,3.86344879039312,3.86572430794866,3.21597237643563,3.04536055719681,4.38726512864932,4.60963860831691,3.30911119489297,3.35461885834998,3.97835528471738,3.8555910350807,3.56123261258147,3.38920922528007,3.25283689492928,3.43924749809942,3.95964572584915,3.82060725862334,3.37520584779746,3.34326253848504,3.34437664331368,2.913450971169
TCEAL2,1.80440397003563,2.51077041497299,2.12708784289815,2.11788089992707,1.88097928940523,1.63625232557657,2.13051146121684,1.86368802137156,2.4522459378557,2.62934388605918,1.99772186030864,1.73257899035246,3.40514808699809,3.42639125876491,3.4683972097062,3.21019321329642,2.97994812018635,3.20475825815416,1.60313973462253,1.85187560121191,4.48839945235392,4.5889823327752,3.01636730992048,2.53934955869289
TCEAL3,6.59660168804297,7.16906581395195,5.96357266135024,5.87333149533927,7.00979046770922,7.26361747643763,5.82489043849786,6.32792845133159,7.74935455540765,7.7274222808978,6.98730858086972,6.96422515307242,7.49069764961531,7.56209135467289,6.45016856490395,6.07075705814507,7.24615640376416,7.48637713891435,7.18653769238855,6.93161245495177,6.70176610179635,7.11070353439692,6.34400204770527,6.55557231908124
TCEAL4,8.01626672800088,8.34400148063433,8.21449060801201,8.10133707281851,8.14955031269668,8.42739979337583,8.23615960714743,8.34684757430725,9.12635756797659,9.19956805094777,8.62630073998102,8.65744303329621,8.82532990205285,8.79650468613827,8.52441247944225,8.40524453957355,8.31899145628182,8.30818565090311,8.69723885832717,8.89013226795033,8.33510497706347,8.74223381334604,8.76716535495208,8.53785740815621
TCEAL7,2.78107896597861,2.67062032494915,3.95928265023892,3.94593886970798,3.75973725275053,3.45350533422864,2.04781558144267,2.38093185564021,3.33159748383132,4.36478201608008,2.26475155387816,2.60934403236159,3.79236742411436,3.56809835028483,4.82643763418135,4.45268028245346,2.93246907079129,2.87306942963563,3.34476444881257,3.33626180288036,3.25336435603831,3.86558692662473,3.40450428420337,3.39531741099204
TCEAL8,8.00290645217301,7.66439598069898,8.40304555894631,8.60643666627519,8.10950336640964,7.94175439129446,8.95090701137883,8.5519484032298,8.45891163456058,8.80950264289866,8.85839594722023,8.91758154613041,8.17659065627616,8.25445131981098,7.95986270600222,7.81686549193054,8.52158103823506,8.58561085722357,8.81295019159336,8.8492278885745,8.13246022746374,8.45736209680441,7.87974781596376,7.81508918128956
TCEAL9,5.39935734856208,5.0780816541094,6.83434764448041,6.9581979119308,6.88340556021696,6.74215742988003,7.73187090274622,7.52540235110728,5.85519884991271,6.69669138108766,7.32075925400278,7.37184424191522,6.28454665474141,6.76581682914091,6.84951459422567,6.60706611878799,6.94631024188089,7.08995856245566,5.91144041273523,6.17315317644754,6.87483980868796,7.57123291402475,6.2534854624925,6.2373946728042
TCEANC,5.81899769632885,5.27863926529775,4.84654674022798,5.12876228257732,5.15800415898069,4.85425772005716,6.80537539705824,5.31931127908966,6.01208267719025,5.91465039914396,5.06547274362576,5.24186689693704,5.29645563806415,5.52929831475395,5.24531028594452,5.38376048723909,6.04435209394939,6.13744376786618,5.54803861291641,5.50448079829808,4.91570092898692,4.69081411811505,4.04649116922676,3.87395124785704
TCEANC2,3.06960653490084,2.43362796625679,2.77313727931861,3.52687023737597,2.4596108519819,2.86489366174092,4.30844438237321,4.90610786389914,2.18616833232808,2.03425508197064,2.92438494637632,3.01545503599972,2.63678146888912,2.65422886936691,1.83560515616999,1.94761380824407,2.40397040781376,2.25796931045587,2.23893041375056,2.75919494075482,2.22301311077086,2.54237624355827,2.50288731231495,3.23698228916512
TCERG1,8.75418761089384,8.23975967080901,9.33848703221209,9.3491789419908,8.73668993291739,8.60263252208545,9.65790569403802,8.91861197676567,8.84890258403023,9.06037501977918,8.65191697724625,8.60850012202222,8.65959026304664,8.94169785424755,9.39252968778981,9.00692045459614,9.16012527704346,8.8629718278512,9.35892357717312,9.47307867245227,8.47275440211199,8.9357147778342,8.5173501920123,8.3010941531966
TCERG1L,2.61246722082976,2.30218767348429,1.70553438622606,1.5067782969899,1.76031019234668,1.92591326865796,2.2445592451375,1.71291926893682,1.69020903455197,1.78578898977805,2.0514646484879,1.59622487728866,1.64054010906213,1.81638084978281,2.02885363606843,2.11034370365442,2.05747142833059,1.74556812857997,1.86375770408362,1.79933981695555,2.32062797011824,2.33153249667183,1.89485946853267,2.04314628327664
TCF12,9.2235146700978,8.87137148503043,8.77598560665268,8.90667731780231,9.10292377503314,8.98369315176234,9.79740935122234,9.39944618224587,9.45985099412508,9.70729829930838,9.61756858887563,9.33983425432264,9.0202002370169,9.24994206034978,9.35090092544083,9.30813897445391,9.13757168217263,8.82451224893944,9.20874685939401,9.38862071096494,8.33586331789425,9.14717051163741,9.35112945704941,9.10545612768084
TCF12-DT,2.68452090503679,2.68017208963645,2.3542853634418,2.40104776353212,2.51009393158023,2.47157521907169,6.11544123232914,4.21957574821071,2.55625866360017,2.45060847649148,3.36573674918186,3.78593830496398,2.10995512153232,2.1196298339165,2.45045305491214,2.52104927212393,2.64080517103111,2.38756145972236,1.92773512576698,2.06339539866539,2.1748108163648,2.01049088174339,2.15681815666958,2.10368681935607
TCF15,3.72131217822282,3.78907487853977,2.26341648690009,3.33314931680914,2.93112956569327,3.31388029174481,4.05114869632156,3.50326921123809,3.44111920591313,3.39860075538044,3.65194520416406,3.08005898626931,4.416384094625,3.94539360577479,3.59853426823836,2.52098410809815,3.17433009354879,3.46763559680876,3.4972304279636,3.54819798578755,3.93250700278266,4.05637292252472,3.5345335485299,3.80479556611392
TCF19,7.35322435292305,7.29503954679449,7.1146705366326,7.01625646130882,6.38650214361022,6.44010102971584,7.28285085340291,7.81551152596517,6.02670594172058,6.05258399013766,6.54749726308215,6.75705113124785,7.35457637540677,7.06897538907109,6.78405736940751,6.78469520666497,5.91666726152562,6.39989781500932,6.72243404213732,6.55608529728894,6.57878576603201,6.47784509940196,6.12284562423961,6.46885768251034
TCF20,8.46456254806805,8.1201494671833,9.57492460548324,9.46079003935677,9.07845282407602,9.21668496284138,8.71810690912148,7.77137290156806,8.20345138556374,8.06679218858108,8.33178748773867,8.26665154285408,8.17877636734159,7.82769801299193,9.13020028833807,9.09552837630997,8.79334193404346,8.50865089720161,8.79062020986926,8.53502926053991,8.52092803516744,8.58142577251871,9.25559193797798,9.38736585329927
TCF21,1.28095752311799,1.56266246489939,1.55537283913173,1.47629114766215,1.48678038364666,1.38945835974849,1.75615528776614,1.64917682729331,1.56122696323683,1.47853225223216,1.52608150538602,1.41854339071555,1.77486215127487,1.53175179962553,1.68180998256562,2.01355225261927,1.70014531802868,1.72393402233036,1.50680577400924,1.54558549515474,1.62001767213244,1.39030937349811,1.4133865027026,1.40017930086826
TCF24,1.41910825524147,1.09140141045188,1.33827373717332,1.28156553387741,1.58082079650198,1.34598003959538,1.27707036713634,1.11811916490426,1.2560557395732,1.57085579673236,1.12210754965953,1.30956186160818,1.99853018085488,2.05648734438518,1.32521834341789,2.0466024243772,1.73920723983984,1.48279407930959,2.27390695178079,2.93568635689289,1.03306815509395,1.24271510447227,1.13841486580851,1.06287943584731
TCF25,9.2680139299755,9.84917354733055,9.9771485935296,9.57075845448004,9.12875266596856,9.36773256962478,8.89006923655234,9.64166916806658,9.59628143128757,9.16482895199754,9.28514519138207,9.17510711233457,9.57597038879482,9.71943826312572,9.50288928972212,9.88126631616047,10.0161256046909,10.0982317300902,9.03302281440148,8.82487859484812,10.2879937307095,9.83481906996069,9.73082217992213,9.94186720635691
TCF3,11.21569519488,11.1105950705934,10.6764765405358,10.6887049310599,10.8760928876708,10.8905261996202,10.5304774850923,10.2031639412379,10.3721118810657,10.2963785305214,10.3623041363411,10.4486519212933,10.4834511939455,10.5279547428705,11.1567933194599,11.04763671189,11.4047954251536,11.2645182009117,10.7892042006606,10.7413820878221,10.4786084563511,10.364863769194,10.7681879886853,10.77336597673
TCF4,10.0762111525384,9.73776042985898,9.98730531584656,10.0574993546764,10.1278924288832,10.0872903678769,9.81445270877631,9.34716769098987,10.8686401339709,11.0194580855251,8.74916476384656,8.74144455978991,10.4674427128093,10.5628961883069,10.8743840187748,10.8105290330163,9.88486206358048,9.82743234750314,10.1395712071524,10.3152906626445,10.8279862752099,11.113226599492,10.1234580239871,10.1969871269831
TCF4-AS1,1.55896450150191,1.34460966269224,1.38090341667767,1.231292187067,1.45131675020248,1.14180461545395,2.0768289617199,1.72746445984902,1.33321857362808,1.35360220098708,1.29294149040264,1.14449639843596,1.4455364972207,0.991591281706231,1.15663140217091,1.21070316148962,1.26682289578482,1.53465234145282,1.70220635886215,1.07255591477481,1.66664319617868,1.36746291704096,1.59411381073869,1.33760580756197
TCF7,6.18441494138392,6.37883805544067,7.55883120783191,7.38270005368465,5.91669139011491,5.96471646209848,6.66390280850032,6.83960951233884,6.9416430794146,7.74522301726893,6.75748498905518,6.75888388851336,6.51694004790583,6.62823082467389,6.97726089776182,6.94500043689409,5.96804444456757,5.64309740028844,6.05025123906581,6.40661275761728,7.16472256562045,6.97209110428865,6.59977936062021,6.69579212466046
TCF7L1,6.4622476768523,7.05436711645409,7.57962260215028,7.37729031300461,5.6070747714316,5.68710707222721,8.6617717291578,8.33778997801563,4.72166010733326,4.77418643768533,7.86364172215447,7.81804532525747,4.37961537256641,4.60320392543579,7.91851462244466,7.81447081840125,4.54751638292945,4.79437201474017,5.20054211958543,5.42092069130928,6.67057451587652,6.61335057245232,8.70515744921319,8.73725362319776
TCF7L2,9.48451811342196,9.28348392102743,10.4711035148442,10.4353405729483,9.84294870683545,9.68986533635251,9.80503036780542,9.42411869033203,9.7746941055045,10.1073978735292,10.1516722823657,10.0568359821052,9.02639698728071,9.43869571937884,10.7524792264566,10.5156391178182,10.3678647348178,10.2783473398633,9.75263145981301,10.0045179783464,10.3528246536329,10.327329716624,10.4256645790646,10.2735099186006
TCFL5,7.73334043983666,7.58693652559549,7.72623228145349,7.80207034420401,7.99950890879213,8.25370589754053,7.82942945597005,8.1562706552211,7.73483042450605,7.73224260600403,7.24193273605449,7.30531468514105,7.64742549877606,7.91562373976867,7.78452591308246,7.99474787438055,7.31315335331328,7.63280596126422,6.91333294266587,7.20647332045975,8.291508681147,7.92227730780544,8.91156654784196,8.19798532011249
TCHH,6.96476931563071,7.16652767175614,1.84078129351141,2.33227839235733,2.47895599657936,2.97643003507975,1.53544356060416,2.28769527296496,2.49937600394388,2.3478798377347,2.39469658515684,1.36661362183541,1.95928759448624,3.12263006809496,2.12246323556698,1.90854325787447,3.3454710438083,3.91151204394516,4.13477933071796,3.55314340266669,7.88523533560341,7.85958290557539,2.86715784707696,2.39930514859419
TCHP,7.9249663611481,8.1495861202796,7.67249108410005,7.3386459514575,5.99052639392549,6.0314520665551,6.09022135894135,6.89925563210073,7.11880864735759,7.1872984218541,7.81847406840412,7.78844947712003,6.79171902918143,6.788604662771,7.34855228331616,7.03294828716561,6.45694698347084,6.47398003028728,7.04428642253261,6.89854279921666,7.45065247569939,7.13777456754208,6.43610178460662,6.5397340767139
TCIM,9.46461710225951,8.71441694456313,7.75843146658571,8.25317041623404,7.89521505757396,7.91435776640669,7.59460147447916,7.79411532055318,8.37245405718237,8.77528700914059,9.18434747419924,8.78085074968374,8.71358654505072,8.53306920501864,8.75959737274042,8.61866202094897,7.64491435516764,7.5268216112549,8.47572643749643,8.26313833755158,7.7406396849031,8.12310569786198,6.96801718268628,7.1761353950506
TCIRG1,7.43346342118065,8.29034928715253,8.16636729051084,7.50338821321641,7.82228621372915,8.44786218955251,7.96566706953301,8.25210606106472,8.99132413352499,8.48461320128266,7.5419323152738,7.3006347636012,7.31923539415345,7.56762834863765,8.15032900507239,8.19928323005657,8.01406182136859,7.67291064049321,8.59818477065388,8.67253623872547,10.3650657841126,10.1168388533098,6.664253776941,7.17972431890086
TCL1A,2.37817012011491,2.26313187307976,1.95071041726966,2.28910287476646,2.35917801396833,2.48262976169221,4.9123453154022,2.69218581043189,2.3617471416061,2.51077041497299,2.42482435449491,2.08471509301586,1.88103531538858,1.90314655299637,2.8443829690097,2.77401480270772,2.96670878776402,2.77832693734046,2.43147990534802,2.06381823241246,2.72304617157631,2.24981166022756,1.97594913015053,2.32242667111959
TCL1B,2.03120124533804,2.18519705406309,1.76078177136934,2.1163913056629,2.00915314140852,1.61271005564343,2.36947769282177,2.060360872845,2.04913316725208,2.17397058413557,1.78086301076731,1.90985957616055,2.16981482396733,2.24722850916986,1.97989013614219,1.88827362158407,2.74900650854579,2.93976015820858,2.92460367969863,3.45044451409141,2.27025092601438,2.43976629998694,2.18984719462438,2.17397058413557
TCL6,2.58917343785405,2.60504044495383,2.62131828381027,2.50102362448307,2.60429000838373,2.69878175309755,3.06967894338744,2.36000034965647,2.37678059053575,2.75535802475243,2.52165235467942,2.38697893252778,2.73287602289698,2.78704658710436,2.4079870744884,2.47835596734297,2.31698964926978,2.47945453898724,2.50051537290931,2.28013666941045,2.78679923292164,2.79233665276436,2.7554683691884,2.48230245810707
TCN1,3.87604657889089,4.63981807309872,2.78990539397161,2.44547848423513,2.13499610586315,2.77260005634385,5.47198800971058,6.31326483362734,10.5606476884936,11.1395223618703,5.41093183890385,5.65265242907623,1.30061521542012,1.06464372707261,1.35288249008935,2.0009960993124,2.11796721269311,1.80695822710854,3.66966739538984,3.80334687824721,1.21865837945018,2.3542853634418,1.61938534590656,1.28083343605673
TCN2,4.84422862008755,5.33511730267874,4.96441141832632,4.99505609825704,5.45419986689179,5.69896064729897,5.73271403880469,5.88783731013851,5.7961815168513,5.59141894598255,5.6981663823341,5.26354258949136,4.99060746831444,5.1490406258866,6.29138321820582,6.01486147836982,5.153507903114,5.37308178797151,6.11435140098777,5.93839321059375,6.53993854407828,6.3058275305219,5.46358777414415,5.40057705621449
TCOF1,6.34093313708087,6.44911680602248,7.30335844449125,7.12234924835001,5.55101037519805,5.75109701629996,7.53141024653515,7.7419974584715,5.7241337152285,5.69811646556582,6.81484061153242,7.00550143293063,5.91911990099539,5.68957775063558,5.96471646209848,5.76905536566824,6.48940552358187,6.57224735690369,6.87904012187101,6.64782513586777,6.60510337913822,6.33900683396363,6.3134754660684,6.43590512496828
TCP1,10.4998357532856,10.4659442964141,10.7832714082419,10.7637075803218,10.303952801139,10.4417763319506,10.3389818496318,10.663471995342,9.46725656564869,9.4076829315283,10.2220633812618,10.2165740304234,9.59457615195262,9.51463608049407,10.3635813505164,10.6402144009405,10.2445705792284,10.3193907319818,10.3669945598825,10.3192976395249,9.69208516703881,9.57316191742174,10.0363007866776,10.0670571869419
TCP10L,3.62815019662806,4.29718869389736,3.76798973781459,3.89497530378811,3.42591817785135,3.03043191519376,3.137671637742,3.58971673946698,4.29890084083715,3.92557353778638,4.0389700729927,3.93284139047352,3.38092199800802,3.79590887643987,3.65564378099238,3.75791967052258,3.58803077884657,3.70246582850238,2.95120642023333,2.70968038209281,3.26887146535885,3.42922683904857,3.40729113962393,3.52551052136464
TCP10L3,1.67330075191433,1.17123729532623,1.3200691489071,1.92844945549738,1.4825018223715,1.26885961655389,1.90681294938742,1.57534670902202,1.46741654989916,1.61767219881314,1.77136050622069,1.63219232011271,1.64235923648302,2.22828128118289,1.26354707804977,1.36081237160182,1.35002696952782,1.47906349002082,1.16158265172907,1.44709052741621,1.4276556776024,1.37434187192039,1.39315368714689,1.49444572011657
TCP11,1.65791419082248,1.28070425007251,1.9276009800704,1.74038806745046,1.8370327978521,1.58619610331889,1.91421211136574,1.46632410824641,1.66293541081888,1.57897062785047,3.63591196021405,3.19601176672984,1.98443302038695,1.60764934779854,3.47899509674675,2.04910248096844,1.72433829516067,1.6990689696607,1.46771300015678,1.73993699072296,5.41560289741253,4.47647507757602,3.1298806738938,2.8705963771717
TCP11L1,7.90234116342321,7.9164550117652,7.96415809029542,7.9748805668586,8.39061056476507,8.27393995737786,7.15814604256238,7.25080744656989,7.46405339771944,7.56559045460086,8.59714826353426,8.43269645891634,7.27432027010123,7.73052231709536,6.90637158513098,7.68850973002147,7.97939253308059,7.66180982505271,7.40208553491042,7.23709993932111,7.68653296548682,7.84256599012337,8.6849586767657,8.79743826671567
TCP11L2,2.03449543771953,3.3731514739057,2.67772085858557,2.96252876998313,2.67772085858557,2.52052819853944,4.3585055763543,2.48278899430211,3.22547185134633,3.25299345840863,2.9269833919641,3.4414515097557,2.4942146605122,2.14394956651533,2.60855151490472,2.68921346717817,2.52823114511086,2.73193492019033,3.42208179147072,3.01171760187882,1.89005075534594,2.14510711816848,2.25645346606597,2.4379781693871
TCTA,6.2654931613792,6.714905108838,7.09642815971354,6.95754595419318,6.60873091767043,6.83662973592854,6.86421254968339,7.35745847991223,7.99566128293124,7.79715051686264,7.27650663687198,7.16360362872982,8.32921521481196,8.23866079988989,5.79198524194331,6.24665675700793,6.58142826426645,6.6057799087318,7.68924574510679,7.73038774918385,7.48693467259526,7.20998526004779,7.21850701116974,7.18448314006989
TCTE1,2.16632856823279,2.06004620766288,2.08844942111514,2.49533664918766,2.32332868653651,2.27468639004921,2.14413948205659,2.42981875435254,2.09451444503284,2.48042624910446,2.41081502458627,2.1519214471635,2.15909003914243,2.24951321060571,2.22340099493338,1.98225305948248,2.03472350376687,2.67592730784546,2.24830683522667,2.43454380416073,2.73615463625169,2.25503187268057,2.56864777145821,2.19480111496226
TCTN1,6.90097105979065,7.39161550402641,7.25725080769326,7.14529059565534,6.53908782092844,6.92499840890026,5.55013536559223,5.50634718527061,7.35075916280877,7.07993897081261,7.47051880937628,7.558816287452,7.97651247755841,7.99174872708135,6.78643946489125,6.08487610011118,6.52967535615404,6.25671452680075,6.83855296785988,6.76750984797536,6.48480434322968,6.81072365410503,6.69001293943278,6.68293588369179
TCTN2,9.46908729034221,9.60066638025452,8.81915391359608,8.5654020410026,9.01499546337619,9.20860033743417,8.65453963948566,7.74171134077767,8.96002684167616,9.05405119247364,8.69100758000494,8.98749129076383,8.72685273733383,8.80150002887679,8.94446754525319,8.93577041294099,8.53991815601098,8.55583249170263,8.39780169081512,8.45435029548814,9.00641562073433,8.75917400297445,8.1324204864787,8.40089273947736
TCTN3,7.67568223061635,7.78428212944642,7.81615438807107,7.72994359710383,8.32640892023343,8.56457323300877,7.02008534163009,7.44083117042404,7.91879762427282,7.76152077093901,8.12043017492674,8.27260843663969,7.8973031193508,8.06118516570488,7.71912509458416,7.75591030435007,8.55961352153796,8.66679951199704,7.91272077358794,8.08049732101041,8.43774547748707,8.28513575079595,8.28817462860677,8.40350131899917
TDG,11.17149531328,11.0641632411109,11.1389773348728,11.1401440890632,10.8730011320429,10.8145382270012,10.8767234971775,10.9991792000643,10.7343474406098,10.8564141505327,11.1745017839753,11.1812489169783,10.8406880750994,10.7494406902029,10.7901532975499,10.9490817268302,11.0815821183215,11.0408903895643,11.4634156002646,11.4392483968654,10.6659201712634,10.7397855700783,10.8011670144164,10.8585839309632
TDH,2.22759646778266,3.0463034662627,2.08723508335318,2.17405619806516,2.23922653040913,2.56245743671692,2.63334899412552,2.62217971060446,2.47636479176546,2.20842440712267,2.35735239518658,1.98093983886038,1.98376172052572,1.90584919333299,2.16070490867709,2.04578869780498,2.11796721269311,2.738795843695,2.49480754122303,2.56473803127713,3.11607590488494,2.6000761934912,1.97849242020568,2.16609536654891
TDH-AS1,3.06627564833933,2.77617362526745,2.63655707807975,2.66361652048568,2.84877469795628,2.48125040103448,3.04215991282292,2.67538462331423,2.79676377973905,2.672055632427,2.38562514043702,2.55250453941448,2.70116593652434,2.69702125453379,2.53153012940627,2.88810553997664,2.76125845526943,2.57384428746867,3.06622609237654,2.6846613767671,3.5148912920349,3.22848833460086,2.77064968031451,2.78805727210716
TDO2,6.30474500677962,5.89148690761137,5.51852350955143,6.05723093679919,9.52421597302766,9.43976648368093,8.01091224225746,7.9308750618304,4.50022992711164,4.39552860955804,5.63638844730178,5.6243570359123,3.70018772067564,3.8444435941994,6.63213318415118,6.87897492831171,6.70903732783601,6.61012308213805,5.87951187928631,4.75777104209221,5.83208517419193,6.27220925311035,3.51184753510386,3.85000170175609
TDP1,6.75220473761228,7.03434202207864,6.16442094664266,5.78074443720155,6.58548903721351,6.71181331355729,6.54555262762158,6.85976571641936,5.52674293909595,5.2707756463429,6.24149873383083,6.21852679492148,6.17261160416246,5.87214781449372,5.59715113462587,5.48170254092796,6.81568307724522,7.03879062138585,5.85059335410347,6.22623225106147,6.73238802464559,6.26655820258164,6.24965429116459,6.38448582643095
